kota,bahanpokok,tahun,bulan,stok,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
kota_surakarta,telur,2024,10,91510.9004739336,,,,,,,,,,,
kota_surakarta,gulapasir,2024,10,79994.8717948718,,,,,,,,,,,
kota_surakarta,minyakgoreng,2024,10,130769.978005518,,,,,,,,,,,
kota_salatiga,beras,2024,10,12816.9262589019,,,,,,,,,,,
kota_salatiga,jagung,2024,10,9297.80663083519,,,,,,,,,,,
kota_salatiga,kedelai,2024,10,24378.9519101123,,,,,,,,,,,
kota_salatiga,bawangmerah,2024,10,1405.70497784727,,,,,,,,,,,
kota_salatiga,bawangputih,2024,10,539.078069222411,,,,,,,,,,,
kota_salatiga,cabaibesar,2024,10,8642.48281249999,,,,,,,,,,,
kota_salatiga,cabairawit,2024,10,22510.6580886653,,,,,,,,,,,
kota_salatiga,dagingsapi,2024,10,20160.3818181818,,,,,,,,,,,
kota_salatiga,dagingayamras,2024,10,31053.6450946359,,,,,,,,,,,
kota_salatiga,telur,2024,10,7651.91676340047,,,,,,,,,,,
kota_salatiga,gulapasir,2024,10,31268.0470588235,,,,,,,,,,,
kota_salatiga,minyakgoreng,2024,10,1752.01563517915,,,,,,,,,,,
kota_semarang,beras,2024,10,20641.5379026521,,,,,,,,,,,
kota_semarang,jagung,2024,10,,,,,,,,,,,,
kota_semarang,kedelai,2024,10,0.0,,,,,,,,,,,
kota_semarang,bawangmerah,2024,10,0.0,,,,,,,,,,,
kota_semarang,bawangputih,2024,10,0.0,,,,,,,,,,,
kota_semarang,cabaibesar,2024,10,0.0,,,,,,,,,,,
kota_semarang,cabairawit,2024,10,0.0,,,,,,,,,,,
kota_semarang,dagingsapi,2024,10,0.0,,,,,,,,,,,
kota_semarang,dagingayamras,2024,10,0.0,,,,,,,,,,,
kota_semarang,telur,2024,10,2383.57300884955,,,,,,,,,,,
kota_semarang,gulapasir,2024,10,4712.35934664246,,,,,,,,,,,
kota_semarang,minyakgoreng,2024,10,8949.63391136801,,,,,,,,,,,
kota_tegal,beras,2024,10,678061.885272111,,,,,,,,,,,
kota_tegal,jagung,2024,10,306.0,,,,,,,,,,,
kota_tegal,kedelai,2024,10,19502.4375,,,,,,,,,,,
kota_tegal,bawangmerah,2024,10,43.0,,,,,,,,,,,
kota_tegal,bawangputih,2024,10,6242.52069536423,,,,,,,,,,,
kota_tegal,cabaibesar,2024,10,97.5,,,,,,,,,,,
kota_tegal,cabairawit,2024,10,48.3333333333333,,,,,,,,,,,
kota_tegal,dagingsapi,2024,10,19.375,,,,,,,,,,,
kota_tegal,dagingayamras,2024,10,2.63492063492063,,,,,,,,,,,
kota_tegal,telur,2024,10,1314.43298969072,,,,,,,,,,,
kota_tegal,gulapasir,2024,10,123492.775678461,,,,,,,,,,,
kota_tegal,minyakgoreng,2024,10,18424.4181602001,,,,,,,,,,,
kab_banjarnegara,beras,2024,11,42500.0,,,,,,,,,,,
kab_banjarnegara,jagung,2024,11,1515.0,,,,,,,,,,,
kab_banjarnegara,kedelai,2024,11,21000.0,,,,,,,,,,,
kab_banjarnegara,bawangmerah,2024,11,500.0,,,,,,,,,,,
kab_banjarnegara,bawangputih,2024,11,200.0,,,,,,,,,,,
kab_banjarnegara,cabaibesar,2024,11,,,,,,,,,,,,
kab_banjarnegara,cabairawit,2024,11,,,,,,,,,,,,
kab_banjarnegara,dagingsapi,2024,11,3329.99999999999,,,,,,,,,,,
kab_banjarnegara,dagingayamras,2024,11,2140.0,,,,,,,,,,,
kab_banjarnegara,telur,2024,11,704.912280701754,,,,,,,,,,,
kab_banjarnegara,gulapasir,2024,11,3000.0,,,,,,,,,,,
kab_banjarnegara,minyakgoreng,2024,11,2622.0,,,,,,,,,,,
kab_banyumas,beras,2024,11,41351.4875239923,,,,,,,,,,,
kab_banyumas,jagung,2024,11,3000.0,,,,,,,,,,,
kab_banyumas,kedelai,2024,11,1250.0,,,,,,,,,,,
kab_banyumas,bawangmerah,2024,11,2078.76923076923,,,,,,,,,,,
kab_banyumas,bawangputih,2024,11,5830.92750744786,,,,,,,,,,,
kab_banyumas,cabaibesar,2024,11,1352.4,,,,,,,,,,,
kab_banyumas,cabairawit,2024,11,1835.625,,,,,,,,,,,
kab_banyumas,dagingsapi,2024,11,141.714285714285,,,,,,,,,,,
kab_banyumas,dagingayamras,2024,11,49703.1629392971,,,,,,,,,,,
kab_banyumas,telur,2024,11,14989.7229219143,,,,,,,,,,,
kab_banyumas,gulapasir,2024,11,18224.0034256351,,,,,,,,,,,
kab_banyumas,minyakgoreng,2024,11,1595.51491166077,,,,,,,,,,,
kab_batang,beras,2024,11,18619.0476190476,,,,,,,,,,,
kab_batang,jagung,2024,11,5294.74431818181,,,,,,,,,,,
kab_batang,kedelai,2024,11,57520.4044117647,,,,,,,,,,,
kab_batang,bawangmerah,2024,11,231.428571428571,,,,,,,,,,,
kab_batang,bawangputih,2024,11,303.84,,,,,,,,,,,
kab_batang,cabaibesar,2024,11,31.6666666666666,,,,,,,,,,,
kab_batang,cabairawit,2024,11,45.0,,,,,,,,,,,
kab_batang,dagingsapi,2024,11,276.878980891719,,,,,,,,,,,
kab_batang,dagingayamras,2024,11,248.823529411764,,,,,,,,,,,
kab_batang,telur,2024,11,1529.97402597402,,,,,,,,,,,
kab_batang,gulapasir,2024,11,2710.58823529411,,,,,,,,,,,
kab_batang,minyakgoreng,2024,11,7058.9192139738,,,,,,,,,,,
kab_blora,beras,2024,11,917971.044537859,,,,,,,,,,,
kab_blora,jagung,2024,11,2833112.66021781,,,,,,,,,,,
kab_blora,kedelai,2024,11,7916.658371845,,,,,,,,,,,
kab_blora,bawangmerah,2024,11,12.048,,,,,,,,,,,
kab_blora,bawangputih,2024,11,15.0,,,,,,,,,,,
kab_blora,cabaibesar,2024,11,0.0,,,,,,,,,,,
kab_blora,cabairawit,2024,11,34.5,,,,,,,,,,,
kab_blora,dagingsapi,2024,11,1973.11600841896,,,,,,,,,,,
kab_blora,dagingayamras,2024,11,24.0296296296296,,,,,,,,,,,
kab_blora,telur,2024,11,676.286556893585,,,,,,,,,,,
kab_blora,gulapasir,2024,11,53898.524231567,,,,,,,,,,,
kab_blora,minyakgoreng,2024,11,40513.0164402472,,,,,,,,,,,
kab_boyolali,beras,2024,11,50697.7777777777,,,,,,,,,,,
kab_boyolali,jagung,2024,11,15000.0,,,,,,,,,,,
kab_boyolali,kedelai,2024,11,11961.5066225165,,,,,,,,,,,
kab_boyolali,bawangmerah,2024,11,692.994791666666,,,,,,,,,,,
kab_boyolali,bawangputih,2024,11,363.999999999999,,,,,,,,,,,
kab_boyolali,cabaibesar,2024,11,592.192771084337,,,,,,,,,,,
kab_boyolali,cabairawit,2024,11,3152.08189655172,,,,,,,,,,,
kab_boyolali,dagingsapi,2024,11,2933.4375,,,,,,,,,,,
kab_boyolali,dagingayamras,2024,11,675324.843596082,,,,,,,,,,,
kab_boyolali,telur,2024,11,5900.65116279069,,,,,,,,,,,
kab_boyolali,gulapasir,2024,11,2035.39094650205,,,,,,,,,,,
kab_boyolali,minyakgoreng,2024,11,7587.94998179832,,,,,,,,,,,
kab_brebes,beras,2024,11,68166.6923076923,,,,,,,,,,,
kab_brebes,jagung,2024,11,96010.7482993197,,,,,,,,,,,
kab_brebes,kedelai,2024,11,9200.0,,,,,,,,,,,
kab_brebes,bawangmerah,2024,11,52056.3867249602,,,,,,,,,,,
kab_brebes,bawangputih,2024,11,2158.5,,,,,,,,,,,
kab_brebes,cabaibesar,2024,11,1005.09999999999,,,,,,,,,,,
kab_brebes,cabairawit,2024,11,644.111111111111,,,,,,,,,,,
kab_brebes,dagingsapi,2024,11,693.243243243243,,,,,,,,,,,
kab_brebes,dagingayamras,2024,11,2659.27272727272,,,,,,,,,,,
kab_brebes,telur,2024,11,5064.44444444444,,,,,,,,,,,
kab_brebes,gulapasir,2024,11,998.75,,,,,,,,,,,
kab_brebes,minyakgoreng,2024,11,2071.62,,,,,,,,,,,
kab_cilacap,beras,2024,11,351100.832266325,,,,,,,,,,,
kab_cilacap,jagung,2024,11,0.0,,,,,,,,,,,
kab_cilacap,kedelai,2024,11,5120.32608695652,,,,,,,,,,,
kab_cilacap,bawangmerah,2024,11,985.157647058823,,,,,,,,,,,
kab_cilacap,bawangputih,2024,11,8807.77595907928,,,,,,,,,,,
kab_cilacap,cabaibesar,2024,11,565.505769230769,,,,,,,,,,,
kab_cilacap,cabairawit,2024,11,428.021052631578,,,,,,,,,,,
kab_cilacap,dagingsapi,2024,11,535.0,,,,,,,,,,,
kab_cilacap,dagingayamras,2024,11,970.0,,,,,,,,,,,
kab_cilacap,telur,2024,11,658.0,,,,,,,,,,,
kab_cilacap,gulapasir,2024,11,4615.28260869565,,,,,,,,,,,
kab_cilacap,minyakgoreng,2024,11,46959.503117063,,,,,,,,,,,
kab_demak,beras,2024,11,1044003.60174244,,,,,,,,,,,
kab_demak,jagung,2024,11,109107.213114754,,,,,,,,,,,
kab_demak,kedelai,2024,11,0.0,,,,,,,,,,,
kab_demak,bawangmerah,2024,11,9690.625,,,,,,,,,,,
kab_demak,bawangputih,2024,11,2095.0,,,,,,,,,,,
kab_demak,cabaibesar,2024,11,14851.2857142857,,,,,,,,,,,
kab_demak,cabairawit,2024,11,,,,,,,,,,,,
kab_demak,dagingsapi,2024,11,0.0,,,,,,,,,,,
kab_demak,dagingayamras,2024,11,909920.0,,,,,,,,,,,
kab_demak,telur,2024,11,9765.43209876543,,,,,,,,,,,
kab_demak,gulapasir,2024,11,9040.50314465408,,,,,,,,,,,
kab_demak,minyakgoreng,2024,11,31418.3431952662,,,,,,,,,,,
kab_grobogan,beras,2024,11,93890.6424550113,,,,,,,,,,,
kab_grobogan,jagung,2024,11,79275.0,,,,,,,,,,,
kab_grobogan,kedelai,2024,11,11590.4048614039,,,,,,,,,,,
kab_grobogan,bawangmerah,2024,11,8569.81414634146,,,,,,,,,,,
kab_grobogan,bawangputih,2024,11,2327.74358974358,,,,,,,,,,,
kab_grobogan,cabaibesar,2024,11,1833.21071428571,,,,,,,,,,,
kab_grobogan,cabairawit,2024,11,650.447244094488,,,,,,,,,,,
kab_grobogan,dagingsapi,2024,11,,,,,,,,,,,,
kab_grobogan,dagingayamras,2024,11,787.8,,,,,,,,,,,
kab_grobogan,telur,2024,11,869.14696485623,,,,,,,,,,,
kab_grobogan,gulapasir,2024,11,49002.2667489421,,,,,,,,,,,
kab_grobogan,minyakgoreng,2024,11,53799.7515055427,,,,,,,,,,,
kab_jepara,beras,2024,11,151844.406539509,,,,,,,,,,,
kab_jepara,jagung,2024,11,25057.9838509316,,,,,,,,,,,
kab_jepara,kedelai,2024,11,27619.7095435684,,,,,,,,,,,
kab_jepara,bawangmerah,2024,11,12.3880597014925,,,,,,,,,,,
kab_jepara,bawangputih,2024,11,12.2033898305084,,,,,,,,,,,
kab_jepara,cabaibesar,2024,11,5.77777777777777,,,,,,,,,,,
kab_jepara,cabairawit,2024,11,6.6,,,,,,,,,,,
kab_jepara,dagingsapi,2024,11,352.058823529411,,,,,,,,,,,
kab_jepara,dagingayamras,2024,11,574.75,,,,,,,,,,,
kab_jepara,telur,2024,11,7739.88764044943,,,,,,,,,,,
kab_jepara,gulapasir,2024,11,6098.23204419889,,,,,,,,,,,
kab_jepara,minyakgoreng,2024,11,8113.17692307692,,,,,,,,,,,
kab_karanganyar,beras,2024,11,34369.1919191919,,,,,,,,,,,
kab_karanganyar,jagung,2024,11,60009.9999999999,,,,,,,,,,,
kab_karanganyar,kedelai,2024,11,225030.0,,,,,,,,,,,
kab_karanganyar,bawangmerah,2024,11,375.100671140939,,,,,,,,,,,
kab_karanganyar,bawangputih,2024,11,787.5,,,,,,,,,,,
kab_karanganyar,cabaibesar,2024,11,90.0,,,,,,,,,,,
kab_karanganyar,cabairawit,2024,11,100.0,,,,,,,,,,,
kab_karanganyar,dagingsapi,2024,11,50.0,,,,,,,,,,,
kab_karanganyar,dagingayamras,2024,11,500.0,,,,,,,,,,,
kab_karanganyar,telur,2024,11,27677.4251497005,,,,,,,,,,,
kab_karanganyar,gulapasir,2024,11,1815.40229885057,,,,,,,,,,,
kab_karanganyar,minyakgoreng,2024,11,617.777777777777,,,,,,,,,,,
kab_kebumen,beras,2024,11,157583.904286718,,,,,,,,,,,
kab_kebumen,jagung,2024,11,25851.497005988,,,,,,,,,,,
kab_kebumen,kedelai,2024,11,35909.8011363636,,,,,,,,,,,
kab_kebumen,bawangmerah,2024,11,2166.88888888888,,,,,,,,,,,
kab_kebumen,bawangputih,2024,11,2214.12765957446,,,,,,,,,,,
kab_kebumen,cabaibesar,2024,11,203.65625,,,,,,,,,,,
kab_kebumen,cabairawit,2024,11,466.631578947368,,,,,,,,,,,
kab_kebumen,dagingsapi,2024,11,93.6,,,,,,,,,,,
kab_kebumen,dagingayamras,2024,11,1530.0,,,,,,,,,,,
kab_kebumen,telur,2024,11,14332.0378378378,,,,,,,,,,,
kab_kebumen,gulapasir,2024,11,41793.0568720379,,,,,,,,,,,
kab_kebumen,minyakgoreng,2024,11,128153.608695158,,,,,,,,,,,
kab_kendal,beras,2024,11,56250.0,,,,,,,,,,,
kab_kendal,jagung,2024,11,40225.4347826086,,,,,,,,,,,
kab_kendal,kedelai,2024,11,5350.0,,,,,,,,,,,
kab_kendal,bawangmerah,2024,11,11049.6657633243,,,,,,,,,,,
kab_kendal,bawangputih,2024,11,13894.6153846153,,,,,,,,,,,
kab_kendal,cabaibesar,2024,11,545.0,,,,,,,,,,,
kab_kendal,cabairawit,2024,11,687.692307692307,,,,,,,,,,,
kab_kendal,dagingsapi,2024,11,0.0,,,,,,,,,,,
kab_kendal,dagingayamras,2024,11,0.0,,,,,,,,,,,
kab_kendal,telur,2024,11,11621.3461538461,,,,,,,,,,,
kab_kendal,gulapasir,2024,11,1989.5652173913,,,,,,,,,,,
kab_kendal,minyakgoreng,2024,11,7512.81323087203,,,,,,,,,,,
kab_klaten,beras,2024,11,862301.565535443,,,,,,,,,,,
kab_klaten,jagung,2024,11,1350.0,,,,,,,,,,,
kab_klaten,kedelai,2024,11,4063.2,,,,,,,,,,,
kab_klaten,bawangmerah,2024,11,1140.0,,,,,,,,,,,
kab_klaten,bawangputih,2024,11,593.0,,,,,,,,,,,
kab_klaten,cabaibesar,2024,11,159.25,,,,,,,,,,,
kab_klaten,cabairawit,2024,11,608.052631578947,,,,,,,,,,,
kab_klaten,dagingsapi,2024,11,246.045918367346,,,,,,,,,,,
kab_klaten,dagingayamras,2024,11,121.0,,,,,,,,,,,
kab_klaten,telur,2024,11,9677.26358148893,,,,,,,,,,,
kab_klaten,gulapasir,2024,11,617.5,,,,,,,,,,,
kab_klaten,minyakgoreng,2024,11,1546.11111111111,,,,,,,,,,,
kab_kudus,beras,2024,11,574006.044905008,,,,,,,,,,,
kab_kudus,jagung,2024,11,218454.545454545,,,,,,,,,,,
kab_kudus,kedelai,2024,11,258000.0,,,,,,,,,,,
kab_kudus,bawangmerah,2024,11,29600.0,,,,,,,,,,,
kab_kudus,bawangputih,2024,11,25000.0,,,,,,,,,,,
kab_kudus,cabaibesar,2024,11,100.0,,,,,,,,,,,
kab_kudus,cabairawit,2024,11,1316.0,,,,,,,,,,,
kab_kudus,dagingsapi,2024,11,9224.35294117647,,,,,,,,,,,
kab_kudus,dagingayamras,2024,11,998.461538461538,,,,,,,,,,,
kab_kudus,telur,2024,11,1053.56132075471,,,,,,,,,,,
kab_kudus,gulapasir,2024,11,201635.135135135,,,,,,,,,,,
kab_kudus,minyakgoreng,2024,11,257161.132738917,,,,,,,,,,,
kab_magelang,beras,2024,11,60700.5032467532,,,,,,,,,,,
kab_magelang,jagung,2024,11,6000.0,,,,,,,,,,,
kab_magelang,kedelai,2024,11,9015.0,,,,,,,,,,,
kab_magelang,bawangmerah,2024,11,3672.0,,,,,,,,,,,
kab_magelang,bawangputih,2024,11,2206.15384615384,,,,,,,,,,,
kab_magelang,cabaibesar,2024,11,10599.5,,,,,,,,,,,
kab_magelang,cabairawit,2024,11,6404.45347786811,,,,,,,,,,,
kab_magelang,dagingsapi,2024,11,0.0,,,,,,,,,,,
kab_magelang,dagingayamras,2024,11,1554.66666666666,,,,,,,,,,,
kab_magelang,telur,2024,11,1968.21428571428,,,,,,,,,,,
kab_magelang,gulapasir,2024,11,72000.0,,,,,,,,,,,
kab_magelang,minyakgoreng,2024,11,25906.3492063492,,,,,,,,,,,
kab_pati,beras,2024,11,26926.892556737,,,,,,,,,,,
kab_pati,jagung,2024,11,1569.14142899147,,,,,,,,,,,
kab_pati,kedelai,2024,11,29601.7617732264,,,,,,,,,,,
kab_pati,bawangmerah,2024,11,38460.6275681733,,,,,,,,,,,
kab_pati,bawangputih,2024,11,36250.6316279069,,,,,,,,,,,
kab_pati,cabaibesar,2024,11,430465.014975041,,,,,,,,,,,
kab_pati,cabairawit,2024,11,59612.0066666666,,,,,,,,,,,
kab_pati,dagingsapi,2024,11,51993.75,,,,,,,,,,,
kab_pati,dagingayamras,2024,11,2008.125,,,,,,,,,,,
kab_pati,telur,2024,11,37783.5913978494,,,,,,,,,,,
kab_pati,gulapasir,2024,11,2857.29710584901,,,,,,,,,,,
kab_pati,minyakgoreng,2024,11,117042.133076443,,,,,,,,,,,
kab_pekalongan,beras,2024,11,79829.3313069908,,,,,,,,,,,
kab_pekalongan,jagung,2024,11,1100.0,,,,,,,,,,,
kab_pekalongan,kedelai,2024,11,103844.285714285,,,,,,,,,,,
kab_pekalongan,bawangmerah,2024,11,2104.88198757763,,,,,,,,,,,
kab_pekalongan,bawangputih,2024,11,9176.976,,,,,,,,,,,
kab_pekalongan,cabaibesar,2024,11,555.1,,,,,,,,,,,
kab_pekalongan,cabairawit,2024,11,598.199999999999,,,,,,,,,,,
kab_pekalongan,dagingsapi,2024,11,2566.61538461538,,,,,,,,,,,
kab_pekalongan,dagingayamras,2024,11,2909.35319148936,,,,,,,,,,,
kab_pekalongan,telur,2024,11,3856.56686626746,,,,,,,,,,,
kab_pekalongan,gulapasir,2024,11,60114.0119760479,,,,,,,,,,,
kab_pekalongan,minyakgoreng,2024,11,204651.112586581,,,,,,,,,,,
kab_pemalang,beras,2024,11,27275.0,,,,,,,,,,,
kab_pemalang,jagung,2024,11,146722.199999999,,,,,,,,,,,
kab_pemalang,kedelai,2024,11,9433.17647058823,,,,,,,,,,,
kab_pemalang,bawangmerah,2024,11,130.799999999999,,,,,,,,,,,
kab_pemalang,bawangputih,2024,11,1573.30179282868,,,,,,,,,,,
kab_pemalang,cabaibesar,2024,11,21254.1428571428,,,,,,,,,,,
kab_pemalang,cabairawit,2024,11,300.0,,,,,,,,,,,
kab_pemalang,dagingsapi,2024,11,,,,,,,,,,,,
kab_pemalang,dagingayamras,2024,11,,,,,,,,,,,,
kab_pemalang,telur,2024,11,5947.16814650388,,,,,,,,,,,
kab_pemalang,gulapasir,2024,11,73.4999999999999,,,,,,,,,,,
kab_pemalang,minyakgoreng,2024,11,370.0,,,,,,,,,,,
kab_purbalingga,beras,2024,11,14426.456043956,,,,,,,,,,,
kab_purbalingga,jagung,2024,11,4012.33766233766,,,,,,,,,,,
kab_purbalingga,kedelai,2024,11,911.026103151862,,,,,,,,,,,
kab_purbalingga,bawangmerah,2024,11,566.0,,,,,,,,,,,
kab_purbalingga,bawangputih,2024,11,897.6,,,,,,,,,,,
kab_purbalingga,cabaibesar,2024,11,4452.10714285714,,,,,,,,,,,
kab_purbalingga,cabairawit,2024,11,1867.17307692307,,,,,,,,,,,
kab_purbalingga,dagingsapi,2024,11,2584.0,,,,,,,,,,,
kab_purbalingga,dagingayamras,2024,11,3623.5294117647,,,,,,,,,,,
kab_purbalingga,telur,2024,11,11465.3164556962,,,,,,,,,,,
kab_purbalingga,gulapasir,2024,11,1013.28740697439,,,,,,,,,,,
kab_purbalingga,minyakgoreng,2024,11,497122.405400248,,,,,,,,,,,
kab_purworejo,beras,2024,11,357368.898305084,,,,,,,,,,,
kab_purworejo,jagung,2024,11,5386.66666666666,,,,,,,,,,,
kab_purworejo,kedelai,2024,11,38012.6666666666,,,,,,,,,,,
kab_purworejo,bawangmerah,2024,11,2344.53519417475,,,,,,,,,,,
kab_purworejo,bawangputih,2024,11,4128.58333333333,,,,,,,,,,,
kab_purworejo,cabaibesar,2024,11,92016.0,,,,,,,,,,,
kab_purworejo,cabairawit,2024,11,2332.84523809523,,,,,,,,,,,
kab_purworejo,dagingsapi,2024,11,237.5,,,,,,,,,,,
kab_purworejo,dagingayamras,2024,11,3229.99999999999,,,,,,,,,,,
kab_purworejo,telur,2024,11,6221.6923076923,,,,,,,,,,,
kab_purworejo,gulapasir,2024,11,2977.55621890547,,,,,,,,,,,
kab_purworejo,minyakgoreng,2024,11,36168.5798548094,,,,,,,,,,,
kab_rembang,beras,2024,11,380179.121260262,,,,,,,,,,,
kab_rembang,jagung,2024,11,46770.9126984127,,,,,,,,,,,
kab_rembang,kedelai,2024,11,17762.918095238,,,,,,,,,,,
kab_rembang,bawangmerah,2024,11,887.630039525691,,,,,,,,,,,
kab_rembang,bawangputih,2024,11,3527.90748898678,,,,,,,,,,,
kab_rembang,cabaibesar,2024,11,1016.57466918714,,,,,,,,,,,
kab_rembang,cabairawit,2024,11,1174.11891891891,,,,,,,,,,,
kab_rembang,dagingsapi,2024,11,691.25,,,,,,,,,,,
kab_rembang,dagingayamras,2024,11,5589.08952380952,,,,,,,,,,,
kab_rembang,telur,2024,11,1407.18181818181,,,,,,,,,,,
kab_rembang,gulapasir,2024,11,179263.711024759,,,,,,,,,,,
kab_rembang,minyakgoreng,2024,11,20811.4774235556,,,,,,,,,,,
kab_sragen,beras,2024,11,1356307.17701253,,,,,,,,,,,
kab_sragen,jagung,2024,11,,,,,,,,,,,,
kab_sragen,kedelai,2024,11,227375.0,,,,,,,,,,,
kab_sragen,bawangmerah,2024,11,293.647058823529,,,,,,,,,,,
kab_sragen,bawangputih,2024,11,642.307692307692,,,,,,,,,,,
kab_sragen,cabaibesar,2024,11,6708.0,,,,,,,,,,,
kab_sragen,cabairawit,2024,11,119891.2,,,,,,,,,,,
kab_sragen,dagingsapi,2024,11,1950.0,,,,,,,,,,,
kab_sragen,dagingayamras,2024,11,1905.26315789473,,,,,,,,,,,
kab_sragen,telur,2024,11,1797.60368663594,,,,,,,,,,,
kab_sragen,gulapasir,2024,11,66865.4897598212,,,,,,,,,,,
kab_sragen,minyakgoreng,2024,11,1143108.06796727,,,,,,,,,,,
kab_semarang,beras,2024,11,46849.7096899224,,,,,,,,,,,
kab_semarang,jagung,2024,11,24284.6428571428,,,,,,,,,,,
kab_semarang,kedelai,2024,11,59651.8095238095,,,,,,,,,,,
kab_semarang,bawangmerah,2024,11,11383.1666666666,,,,,,,,,,,
kab_semarang,bawangputih,2024,11,11299.3124999999,,,,,,,,,,,
kab_semarang,cabaibesar,2024,11,2650.29952830188,,,,,,,,,,,
kab_semarang,cabairawit,2024,11,575.061607142857,,,,,,,,,,,
kab_semarang,dagingsapi,2024,11,5615.45454545454,,,,,,,,,,,
kab_semarang,dagingayamras,2024,11,19408.75,,,,,,,,,,,
kab_semarang,telur,2024,11,65800.0,,,,,,,,,,,
kab_semarang,gulapasir,2024,11,13005.0,,,,,,,,,,,
kab_semarang,minyakgoreng,2024,11,7048.50704225352,,,,,,,,,,,
kab_sukoharjo,beras,2024,11,1179904.61825396,,,,,,,,,,,
kab_sukoharjo,jagung,2024,11,1500.0,,,,,,,,,,,
kab_sukoharjo,kedelai,2024,11,14426.1764705882,,,,,,,,,,,
kab_sukoharjo,bawangmerah,2024,11,175.5,,,,,,,,,,,
kab_sukoharjo,bawangputih,2024,11,199.666666666666,,,,,,,,,,,
kab_sukoharjo,cabaibesar,2024,11,423.0,,,,,,,,,,,
kab_sukoharjo,cabairawit,2024,11,458.999999999999,,,,,,,,,,,
kab_sukoharjo,dagingsapi,2024,11,6924.04458598726,,,,,,,,,,,
kab_sukoharjo,dagingayamras,2024,11,,,,,,,,,,,,
kab_sukoharjo,telur,2024,11,2183.43811394891,,,,,,,,,,,
kab_sukoharjo,gulapasir,2024,11,57047.1904109589,,,,,,,,,,,
kab_sukoharjo,minyakgoreng,2024,11,150836.228356017,,,,,,,,,,,
kab_temanggung,beras,2024,11,194267.35042735,,,,,,,,,,,
kab_temanggung,jagung,2024,11,3250.0,,,,,,,,,,,
kab_temanggung,kedelai,2024,11,61600.0,,,,,,,,,,,
kab_temanggung,bawangmerah,2024,11,9150.59694129255,,,,,,,,,,,
kab_temanggung,bawangputih,2024,11,11318.1786867599,,,,,,,,,,,
kab_temanggung,cabaibesar,2024,11,4956.19047619047,,,,,,,,,,,
kab_temanggung,cabairawit,2024,11,2164.38648648648,,,,,,,,,,,
kab_temanggung,dagingsapi,2024,11,2351.62162162162,,,,,,,,,,,
kab_temanggung,dagingayamras,2024,11,2207.61904761904,,,,,,,,,,,
kab_temanggung,telur,2024,11,2481.70530451866,,,,,,,,,,,
kab_temanggung,gulapasir,2024,11,8778.75,,,,,,,,,,,
kab_temanggung,minyakgoreng,2024,11,8921.42553191489,,,,,,,,,,,
kab_tegal,beras,2024,11,5228299.5482846,,,,,,,,,,,
kab_tegal,jagung,2024,11,100013.793103448,,,,,,,,,,,
kab_tegal,kedelai,2024,11,30957.3167848699,,,,,,,,,,,
kab_tegal,bawangmerah,2024,11,2525.90909090909,,,,,,,,,,,
kab_tegal,bawangputih,2024,11,43924.5048173092,,,,,,,,,,,
kab_tegal,cabaibesar,2024,11,117.0,,,,,,,,,,,
kab_tegal,cabairawit,2024,11,213.088235294117,,,,,,,,,,,
kab_tegal,dagingsapi,2024,11,717.5,,,,,,,,,,,
kab_tegal,dagingayamras,2024,11,42370.0,,,,,,,,,,,
kab_tegal,telur,2024,11,19199.8102766798,,,,,,,,,,,
kab_tegal,gulapasir,2024,11,278559.327945555,,,,,,,,,,,
kab_tegal,minyakgoreng,2024,11,1960840.7915249,,,,,,,,,,,
kab_wonogiri,beras,2024,11,70789.84375,,,,,,,,,,,
kab_wonogiri,jagung,2024,11,125.0,,,,,,,,,,,
kab_wonogiri,kedelai,2024,11,24600.0,,,,,,,,,,,
kab_wonogiri,bawangmerah,2024,11,9790.76388888888,,,,,,,,,,,
kab_wonogiri,bawangputih,2024,11,22321.2,,,,,,,,,,,
kab_wonogiri,cabaibesar,2024,11,172.5,,,,,,,,,,,
kab_wonogiri,cabairawit,2024,11,125.999999999999,,,,,,,,,,,
kab_wonogiri,dagingsapi,2024,11,140.0,,,,,,,,,,,
kab_wonogiri,dagingayamras,2024,11,185.0,,,,,,,,,,,
kab_wonogiri,telur,2024,11,601.25,,,,,,,,,,,
kab_wonogiri,gulapasir,2024,11,145970.553030303,,,,,,,,,,,
kab_wonogiri,minyakgoreng,2024,11,200158.774468085,,,,,,,,,,,
kab_wonosobo,beras,2024,11,75214.0932497402,,,,,,,,,,,
kab_wonosobo,jagung,2024,11,1050.0,,,,,,,,,,,
kab_wonosobo,kedelai,2024,11,20000.0,,,,,,,,,,,
kab_wonosobo,bawangmerah,2024,11,410.492682926829,,,,,,,,,,,
kab_wonosobo,bawangputih,2024,11,340.878048780487,,,,,,,,,,,
kab_wonosobo,cabaibesar,2024,11,0.0,,,,,,,,,,,
kab_wonosobo,cabairawit,2024,11,3558.33333333333,,,,,,,,,,,
kab_wonosobo,dagingsapi,2024,11,0.0,,,,,,,,,,,
kab_wonosobo,dagingayamras,2024,11,3127.27272727272,,,,,,,,,,,
kab_wonosobo,telur,2024,11,822.828947368421,,,,,,,,,,,
kab_wonosobo,gulapasir,2024,11,21785.5723098012,,,,,,,,,,,
